codigo_material,descricao,categoria,unidade_medida,status,desc_inicio_minusculo,categoria_inconsistente,uom_nao_maiusculo,total_problemas
MAT-00035,Item 35 teste,hidraulico,L,INATIVO,NAO,NAO,NAO,0
MAT-03268,Item 3268 teste,Embalagem,PC,ATIVO,NAO,NAO,NAO,0
MAT-03270,Item 3270 teste,Elétrico,UND,ATIVO,NAO,NAO,NAO,0
MAT-03274,Item 3274 teste,Elétrico,PÇ,Inativo,NAO,NAO,NAO,0
MAT-03275,Item 3275 teste,ELETRICO,PÇ,Inativo,NAO,NAO,NAO,0
MAT-03278,Item 3278 teste,Elétrico,PC,Inativo,NAO,NAO,NAO,0
MAT-03280,Item 3280 teste,Embalagem,PÇ,Ativo,NAO,NAO,NAO,0
MAT-03281,Item 3281 teste,mecânico,PÇ,ativo,NAO,NAO,NAO,0
MAT-03283,Item 3283 teste,mecânico,CX,ativo,NAO,NAO,NAO,0
MAT-03285,Item 3285 teste,Embalagem,UN,Ativo,NAO,NAO,NAO,0
MAT-03286,Item 3286 teste,mecânico,L,ATIVO,NAO,NAO,NAO,0
MAT-03217,Item 3217 teste,Embalagem,L,Ativo,NAO,NAO,NAO,0
MAT-03219,Item 3219 teste,EMBALAGEM,UND,Ativo,NAO,NAO,NAO,0
MAT-03220,Item 3220 teste,mecânico,PC,ATIVO,NAO,NAO,NAO,0
MAT-03222,Item 3222 teste,Hidráulico,L,Inativo,NAO,NAO,NAO,0
MAT-03228,Item 3228 teste,Hidráulico,CX,ativo,NAO,NAO,NAO,0
MAT-03229,Item 3229 teste,mecânico,KG,INATIVO,NAO,NAO,NAO,0
MAT-03231,Item 3231 teste,Mecânico,L,Ativo,NAO,NAO,NAO,0
MAT-00070,Item 70 teste,EMBALAGEM,KG,Inativo,NAO,NAO,NAO,0
MAT-03206,Item 3206 teste,ELETRICO,UN,ATIVO,NAO,NAO,NAO,0
MAT-03207,Item 3207 teste,Mecânico,PC,Inativo,NAO,NAO,NAO,0
MAT-03208,Item 3208 teste,ELETRICO,L,Inativo,NAO,NAO,NAO,0
MAT-03211,Item 3211 teste,ELETRICO,LT,Ativo,NAO,NAO,NAO,0
MAT-03212,Item 3212 teste,EMBALAGEM,PÇ,Ativo,NAO,NAO,NAO,0
MAT-03213,Item 3213 teste,Mecânico,PC,Ativo,NAO,NAO,NAO,0
MAT-03214,Item 3214 teste,Elétrico,L,Ativo,NAO,NAO,NAO,0
MAT-03216,Item 3216 teste,mecânico,UND,ATIVO,NAO,NAO,NAO,0
MAT-00114,Item 114 teste,MECANICO,UND,ativo,NAO,NAO,NAO,0
MAT-00116,Item 116 teste,ELETRICO,UN,ativo,NAO,NAO,NAO,0
MAT-00120,Item 120 teste,EMBALAGEM,L,ativo,NAO,NAO,NAO,0
MAT-00123,Item 123 teste,MECANICO,PÇ,ATIVO,NAO,NAO,NAO,0
MAT-00129,Item 129 teste,hidraulico,PC,Inativo,NAO,NAO,NAO,0
MAT-00130,Item 130 teste,hidraulico,UN,Ativo,NAO,NAO,NAO,0
MAT-00131,Item 131 teste,Elétrico,PC,INATIVO,NAO,NAO,NAO,0
MAT-03205,Item 3205 teste,EMBALAGEM,PÇ,ATIVO,NAO,NAO,NAO,0
MAT-00149,Item 149 teste,Elétrico,UND,ATIVO,NAO,NAO,NAO,0
MAT-00158,Item 158 teste,MECANICO,UND,INATIVO,NAO,NAO,NAO,0
MAT-00102,Item 102 teste,Mecânico,L,ATIVO,NAO,NAO,NAO,0
MAT-00103,Item 103 teste,hidraulico,UND,Ativo,NAO,NAO,NAO,0
MAT-00104,Item 104 teste,hidraulico,LT,ATIVO,NAO,NAO,NAO,0
MAT-00105,Item 105 teste,Embalagem,PÇ,Ativo,NAO,NAO,NAO,0
MAT-00110,Item 110 teste,MECANICO,L,Ativo,NAO,NAO,NAO,0
MAT-00113,Item 113 teste,ELETRICO,KG,ativo,NAO,NAO,NAO,0
MAT-02048,Item 2048 teste,hidraulico,UND,ATIVO,NAO,NAO,NAO,0
MAT-02049,Item 2049 teste,Elétrico,UN,Ativo,NAO,NAO,NAO,0
MAT-02050,Item 2050 teste,Embalagem,PC,ATIVO,NAO,NAO,NAO,0
MAT-01931,Item 1931 teste,hidraulico,PC,Ativo,NAO,NAO,NAO,0
MAT-01932,Item 1932 teste,Embalagem,UND,INATIVO,NAO,NAO,NAO,0
MAT-01933,Item 1933 teste,Mecânico,CX,ATIVO,NAO,NAO,NAO,0
MAT-01934,Item 1934 teste,Escritório,CX,ATIVO,NAO,NAO,NAO,0
MAT-01937,Item 1937 teste,Elétrico,KG,ativo,NAO,NAO,NAO,0
MAT-02034,Item 2034 teste,mecânico,PÇ,Ativo,NAO,NAO,NAO,0
MAT-02035,Item 2035 teste,MECANICO,PC,ativo,NAO,NAO,NAO,0
MAT-02040,Item 2040 teste,Hidráulico,UN,Inativo,NAO,NAO,NAO,0
MAT-02041,Item 2041 teste,mecânico,UN,Ativo,NAO,NAO,NAO,0
MAT-02044,Item 2044 teste,Hidráulico,UND,ativo,NAO,NAO,NAO,0
MAT-02045,Item 2045 teste,Mecânico,L,ativo,NAO,NAO,NAO,0
MAT-02046,Item 2046 teste,MECANICO,UND,Ativo,NAO,NAO,NAO,0
MAT-02047,Item 2047 teste,mecânico,KG,ativo,NAO,NAO,NAO,0
MAT-02020,Item 2020 teste,EMBALAGEM,LT,ATIVO,NAO,NAO,NAO,0
MAT-02021,Item 2021 teste,Embalagem,CX,ATIVO,NAO,NAO,NAO,0
MAT-02023,Item 2023 teste,Hidráulico,PÇ,Ativo,NAO,NAO,NAO,0
MAT-02027,Item 2027 teste,Mecânico,PÇ,Inativo,NAO,NAO,NAO,0
MAT-02028,Item 2028 teste,mecânico,PC,Inativo,NAO,NAO,NAO,0
MAT-02029,Item 2029 teste,ELETRICO,L,ATIVO,NAO,NAO,NAO,0
MAT-02031,Item 2031 teste,Embalagem,L,Ativo,NAO,NAO,NAO,0
MAT-02033,Item 2033 teste,Embalagem,PÇ,Inativo,NAO,NAO,NAO,0
MAT-01973,Item 1973 teste,MECANICO,L,INATIVO,NAO,NAO,NAO,0
MAT-01974,Item 1974 teste,Elétrico,PÇ,ATIVO,NAO,NAO,NAO,0
MAT-01975,Item 1975 teste,Escritório,UN,INATIVO,NAO,NAO,NAO,0
MAT-01981,Item 1981 teste,MECANICO,PC,ativo,NAO,NAO,NAO,0
MAT-01982,Item 1982 teste,mecânico,KG,ATIVO,NAO,NAO,NAO,0
MAT-01983,Item 1983 teste,Mecânico,PC,ATIVO,NAO,NAO,NAO,0
MAT-01984,Item 1984 teste,hidraulico,UND,INATIVO,NAO,NAO,NAO,0
MAT-01987,Item 1987 teste,Hidráulico,LT,Ativo,NAO,NAO,NAO,0
MAT-02072,Item 2072 teste,Mecânico,PC,ativo,NAO,NAO,NAO,0
MAT-02074,Item 2074 teste,ELETRICO,UND,ativo,NAO,NAO,NAO,0
MAT-02075,Item 2075 teste,Elétrico,KG,Inativo,NAO,NAO,NAO,0
MAT-02079,Item 2079 teste,Embalagem,UND,ativo,NAO,NAO,NAO,0
MAT-02081,Item 2081 teste,Mecânico,PC,Ativo,NAO,NAO,NAO,0
MAT-02082,Item 2082 teste,ELETRICO,UN,ativo,NAO,NAO,NAO,0
MAT-01860,Item 1860 teste,mecânico,LT,ATIVO,NAO,NAO,NAO,0
MAT-01864,Item 1864 teste,Mecânico,L,Ativo,NAO,NAO,NAO,0
MAT-02055,Item 2055 teste,EMBALAGEM,CX,Inativo,NAO,NAO,NAO,0
MAT-02056,Item 2056 teste,hidraulico,UND,ATIVO,NAO,NAO,NAO,0
MAT-02059,Item 2059 teste,hidraulico,KG,ativo,NAO,NAO,NAO,0
MAT-02060,Item 2060 teste,Mecânico,LT,Ativo,NAO,NAO,NAO,0
MAT-02065,Item 2065 teste,MECANICO,UND,INATIVO,NAO,NAO,NAO,0
MAT-02067,Item 2067 teste,Hidráulico,L,ativo,NAO,NAO,NAO,0
MAT-02068,Item 2068 teste,ELETRICO,PC,Ativo,NAO,NAO,NAO,0
MAT-02070,Item 2070 teste,Embalagem,LT,INATIVO,NAO,NAO,NAO,0
MAT-01903,Item 1903 teste,ELETRICO,PC,ATIVO,NAO,NAO,NAO,0
MAT-01905,Item 1905 teste,hidraulico,KG,ativo,NAO,NAO,NAO,0
MAT-01909,Item 1909 teste,MECANICO,LT,INATIVO,NAO,NAO,NAO,0
MAT-01911,Item 1911 teste,ELETRICO,UN,INATIVO,NAO,NAO,NAO,0
MAT-01913,Item 1913 teste,MECANICO,UN,Inativo,NAO,NAO,NAO,0
MAT-01914,Item 1914 teste,mecânico,L,INATIVO,NAO,NAO,NAO,0
MAT-01920,Item 1920 teste,Escritório,CX,ATIVO,NAO,NAO,NAO,0
MAT-01921,Item 1921 teste,Elétrico,UN,ativo,NAO,NAO,NAO,0
MAT-01943,Item 1943 teste,Mecânico,KG,ativo,NAO,NAO,NAO,0
MAT-01944,Item 1944 teste,Embalagem,CX,ATIVO,NAO,NAO,NAO,0
MAT-01948,Item 1948 teste,Hidráulico,PÇ,INATIVO,NAO,NAO,NAO,0
MAT-01950,Item 1950 teste,Hidráulico,CX,ativo,NAO,NAO,NAO,0
MAT-01951,Item 1951 teste,EMBALAGEM,KG,Inativo,NAO,NAO,NAO,0
MAT-01955,Item 1955 teste,Embalagem,CX,ATIVO,NAO,NAO,NAO,0
MAT-01899,Item 1899 teste,Elétrico,UN,Ativo,NAO,NAO,NAO,0
MAT-01902,Item 1902 teste,mecânico,KG,INATIVO,NAO,NAO,NAO,0
MAT-01832,Item 1832 teste,Embalagem,LT,Ativo,NAO,NAO,NAO,0
MAT-01835,Item 1835 teste,Mecânico,LT,Inativo,NAO,NAO,NAO,0
MAT-01839,Item 1839 teste,ELETRICO,UND,INATIVO,NAO,NAO,NAO,0
MAT-01841,Item 1841 teste,Escritório,UND,ativo,NAO,NAO,NAO,0
MAT-01842,Item 1842 teste,mecânico,LT,ativo,NAO,NAO,NAO,0
MAT-01844,Item 1844 teste,Hidráulico,UND,Inativo,NAO,NAO,NAO,0
MAT-01845,Item 1845 teste,EMBALAGEM,UN,ativo,NAO,NAO,NAO,0
MAT-01847,Item 1847 teste,EMBALAGEM,UND,ATIVO,NAO,NAO,NAO,0
MAT-02101,Item 2101 teste,Elétrico,KG,Inativo,NAO,NAO,NAO,0
MAT-02105,Item 2105 teste,MECANICO,PC,ATIVO,NAO,NAO,NAO,0
MAT-02109,Item 2109 teste,Elétrico,PC,INATIVO,NAO,NAO,NAO,0
MAT-02110,Item 2110 teste,Escritório,KG,Inativo,NAO,NAO,NAO,0
MAT-02115,Item 2115 teste,MECANICO,UN,Inativo,NAO,NAO,NAO,0
MAT-01829,Item 1829 teste,Embalagem,PC,Inativo,NAO,NAO,NAO,0
MAT-01830,Item 1830 teste,Embalagem,PÇ,Ativo,NAO,NAO,NAO,0
MAT-01831,Item 1831 teste,Mecânico,LT,INATIVO,NAO,NAO,NAO,0
MAT-01886,Item 1886 teste,EMBALAGEM,CX,INATIVO,NAO,NAO,NAO,0
MAT-01887,Item 1887 teste,MECANICO,LT,INATIVO,NAO,NAO,NAO,0
MAT-02088,Item 2088 teste,hidraulico,CX,INATIVO,NAO,NAO,NAO,0
MAT-02092,Item 2092 teste,ELETRICO,PÇ,ativo,NAO,NAO,NAO,0
MAT-02093,Item 2093 teste,mecânico,UN,Inativo,NAO,NAO,NAO,0
MAT-02094,Item 2094 teste,EMBALAGEM,PÇ,Inativo,NAO,NAO,NAO,0
MAT-02097,Item 2097 teste,MECANICO,PC,ATIVO,NAO,NAO,NAO,0
MAT-02100,Item 2100 teste,Escritório,UN,Ativo,NAO,NAO,NAO,0
MAT-01866,Item 1866 teste,Hidráulico,LT,ativo,NAO,NAO,NAO,0
MAT-01867,Item 1867 teste,hidraulico,PC,Inativo,NAO,NAO,NAO,0
MAT-01868,Item 1868 teste,EMBALAGEM,LT,Ativo,NAO,NAO,NAO,0
MAT-01871,Item 1871 teste,Escritório,L,Inativo,NAO,NAO,NAO,0
MAT-01880,Item 1880 teste,Hidráulico,LT,INATIVO,NAO,NAO,NAO,0
MAT-01882,Item 1882 teste,MECANICO,KG,Ativo,NAO,NAO,NAO,0
MAT-01883,Item 1883 teste,Embalagem,UN,INATIVO,NAO,NAO,NAO,0
MAT-01885,Item 1885 teste,mecânico,L,ATIVO,NAO,NAO,NAO,0
MAT-02140,Item 2140 teste,Elétrico,PC,Inativo,NAO,NAO,NAO,0
MAT-02143,Item 2143 teste,EMBALAGEM,CX,INATIVO,NAO,NAO,NAO,0
MAT-02144,Item 2144 teste,Hidráulico,PÇ,Ativo,NAO,NAO,NAO,0
MAT-01764,Item 1764 teste,EMBALAGEM,UN,Inativo,NAO,NAO,NAO,0
MAT-01766,Item 1766 teste,ELETRICO,PÇ,ATIVO,NAO,NAO,NAO,0
MAT-01767,Item 1767 teste,ELETRICO,PC,Ativo,NAO,NAO,NAO,0
MAT-01769,Item 1769 teste,Mecânico,PÇ,ativo,NAO,NAO,NAO,0
MAT-01770,Item 1770 teste,Embalagem,UND,Ativo,NAO,NAO,NAO,0
MAT-02126,Item 2126 teste,mecânico,PÇ,Inativo,NAO,NAO,NAO,0
MAT-02128,Item 2128 teste,mecânico,LT,Inativo,NAO,NAO,NAO,0
MAT-02129,Item 2129 teste,Elétrico,PC,Inativo,NAO,NAO,NAO,0
MAT-02130,Item 2130 teste,mecânico,CX,Ativo,NAO,NAO,NAO,0
MAT-02131,Item 2131 teste,Escritório,L,ATIVO,NAO,NAO,NAO,0
MAT-02136,Item 2136 teste,Mecânico,PÇ,Ativo,NAO,NAO,NAO,0
MAT-02137,Item 2137 teste,Elétrico,PÇ,INATIVO,NAO,NAO,NAO,0
MAT-02138,Item 2138 teste,Mecânico,PC,INATIVO,NAO,NAO,NAO,0
MAT-01819,Item 1819 teste,mecânico,UN,ativo,NAO,NAO,NAO,0
MAT-01820,Item 1820 teste,Mecânico,CX,INATIVO,NAO,NAO,NAO,0
MAT-01821,Item 1821 teste,hidraulico,UND,ativo,NAO,NAO,NAO,0
MAT-01823,Item 1823 teste,Escritório,LT,ATIVO,NAO,NAO,NAO,0
MAT-02117,Item 2117 teste,Escritório,KG,Ativo,NAO,NAO,NAO,0
MAT-02118,Item 2118 teste,Hidráulico,UND,ATIVO,NAO,NAO,NAO,0
MAT-02120,Item 2120 teste,hidraulico,UND,ativo,NAO,NAO,NAO,0
MAT-02121,Item 2121 teste,Elétrico,L,Inativo,NAO,NAO,NAO,0
MAT-01855,Item 1855 teste,Elétrico,UND,ativo,NAO,NAO,NAO,0
MAT-01857,Item 1857 teste,MECANICO,CX,ATIVO,NAO,NAO,NAO,0
MAT-01858,Item 1858 teste,Hidráulico,LT,INATIVO,NAO,NAO,NAO,0
MAT-01859,Item 1859 teste,mecânico,PC,ATIVO,NAO,NAO,NAO,0
MAT-01796,Item 1796 teste,EMBALAGEM,PÇ,Ativo,NAO,NAO,NAO,0
MAT-01803,Item 1803 teste,Hidráulico,KG,Inativo,NAO,NAO,NAO,0
MAT-01813,Item 1813 teste,Mecânico,PÇ,ATIVO,NAO,NAO,NAO,0
MAT-01817,Item 1817 teste,ELETRICO,PC,ATIVO,NAO,NAO,NAO,0
MAT-01742,Item 1742 teste,MECANICO,CX,ativo,NAO,NAO,NAO,0
MAT-01745,Item 1745 teste,Mecânico,PÇ,Inativo,NAO,NAO,NAO,0
MAT-01748,Item 1748 teste,Elétrico,L,Ativo,NAO,NAO,NAO,0
MAT-01751,Item 1751 teste,MECANICO,LT,ATIVO,NAO,NAO,NAO,0
MAT-01752,Item 1752 teste,Hidráulico,PC,Inativo,NAO,NAO,NAO,0
MAT-01753,Item 1753 teste,Escritório,KG,ATIVO,NAO,NAO,NAO,0
MAT-01754,Item 1754 teste,Escritório,UN,Ativo,NAO,NAO,NAO,0
MAT-01755,Item 1755 teste,EMBALAGEM,KG,INATIVO,NAO,NAO,NAO,0
MAT-02176,Item 2176 teste,MECANICO,L,ATIVO,NAO,NAO,NAO,0
MAT-02179,Item 2179 teste,Elétrico,UN,Inativo,NAO,NAO,NAO,0
MAT-01734,Item 1734 teste,Elétrico,PÇ,ativo,NAO,NAO,NAO,0
MAT-01736,Item 1736 teste,hidraulico,PÇ,Inativo,NAO,NAO,NAO,0
MAT-01737,Item 1737 teste,Hidráulico,PC,INATIVO,NAO,NAO,NAO,0
MAT-01738,Item 1738 teste,Mecânico,UND,Ativo,NAO,NAO,NAO,0
MAT-01739,Item 1739 teste,EMBALAGEM,CX,INATIVO,NAO,NAO,NAO,0
MAT-01740,Item 1740 teste,EMBALAGEM,PÇ,INATIVO,NAO,NAO,NAO,0
MAT-01791,Item 1791 teste,Elétrico,PÇ,ATIVO,NAO,NAO,NAO,0
MAT-01793,Item 1793 teste,mecânico,UN,ativo,NAO,NAO,NAO,0
MAT-02152,Item 2152 teste,EMBALAGEM,CX,INATIVO,NAO,NAO,NAO,0
MAT-02158,Item 2158 teste,hidraulico,UND,ATIVO,NAO,NAO,NAO,0
MAT-02159,Item 2159 teste,MECANICO,CX,Inativo,NAO,NAO,NAO,0
MAT-02168,Item 2168 teste,Embalagem,LT,ATIVO,NAO,NAO,NAO,0
MAT-02170,Item 2170 teste,hidraulico,PC,ATIVO,NAO,NAO,NAO,0
MAT-02172,Item 2172 teste,EMBALAGEM,PC,Ativo,NAO,NAO,NAO,0
MAT-01772,Item 1772 teste,Hidráulico,CX,ativo,NAO,NAO,NAO,0
MAT-01773,Item 1773 teste,Elétrico,KG,Ativo,NAO,NAO,NAO,0
MAT-01776,Item 1776 teste,EMBALAGEM,KG,ativo,NAO,NAO,NAO,0
MAT-01777,Item 1777 teste,ELETRICO,KG,Inativo,NAO,NAO,NAO,0
MAT-01782,Item 1782 teste,MECANICO,PÇ,INATIVO,NAO,NAO,NAO,0
MAT-01783,Item 1783 teste,Hidráulico,L,ATIVO,NAO,NAO,NAO,0
MAT-01785,Item 1785 teste,ELETRICO,L,Ativo,NAO,NAO,NAO,0
MAT-01790,Item 1790 teste,Escritório,PÇ,Inativo,NAO,NAO,NAO,0
MAT-01707,Item 1707 teste,hidraulico,UND,Ativo,NAO,NAO,NAO,0
MAT-01711,Item 1711 teste,Escritório,UND,ativo,NAO,NAO,NAO,0
MAT-01713,Item 1713 teste,MECANICO,PC,Ativo,NAO,NAO,NAO,0
MAT-01714,Item 1714 teste,mecânico,CX,Ativo,NAO,NAO,NAO,0
MAT-01715,Item 1715 teste,Embalagem,CX,INATIVO,NAO,NAO,NAO,0
MAT-01723,Item 1723 teste,Escritório,UND,Inativo,NAO,NAO,NAO,0
MAT-01728,Item 1728 teste,Hidráulico,KG,Ativo,NAO,NAO,NAO,0
MAT-01730,Item 1730 teste,Hidráulico,UND,INATIVO,NAO,NAO,NAO,0
MAT-02202,Item 2202 teste,mecânico,LT,Ativo,NAO,NAO,NAO,0
MAT-02204,Item 2204 teste,Hidráulico,CX,Inativo,NAO,NAO,NAO,0
MAT-02209,Item 2209 teste,Escritório,UN,Inativo,NAO,NAO,NAO,0
MAT-02210,Item 2210 teste,Embalagem,UND,ativo,NAO,NAO,NAO,0
MAT-02211,Item 2211 teste,hidraulico,LT,ATIVO,NAO,NAO,NAO,0
MAT-01701,Item 1701 teste,mecânico,UND,Inativo,NAO,NAO,NAO,0
MAT-01703,Item 1703 teste,mecânico,CX,Ativo,NAO,NAO,NAO,0
MAT-01706,Item 1706 teste,Hidráulico,KG,ativo,NAO,NAO,NAO,0
MAT-02185,Item 2185 teste,hidraulico,L,Inativo,NAO,NAO,NAO,0
MAT-02188,Item 2188 teste,Elétrico,L,ativo,NAO,NAO,NAO,0
MAT-02189,Item 2189 teste,Hidráulico,LT,ativo,NAO,NAO,NAO,0
MAT-02191,Item 2191 teste,mecânico,LT,ATIVO,NAO,NAO,NAO,0
MAT-02193,Item 2193 teste,Elétrico,UND,ativo,NAO,NAO,NAO,0
MAT-02194,Item 2194 teste,MECANICO,KG,Ativo,NAO,NAO,NAO,0
MAT-02198,Item 2198 teste,ELETRICO,KG,INATIVO,NAO,NAO,NAO,0
MAT-02201,Item 2201 teste,hidraulico,KG,Ativo,NAO,NAO,NAO,0
MAT-01756,Item 1756 teste,Mecânico,UND,ativo,NAO,NAO,NAO,0
MAT-01757,Item 1757 teste,ELETRICO,PC,Inativo,NAO,NAO,NAO,0
MAT-01761,Item 1761 teste,EMBALAGEM,L,INATIVO,NAO,NAO,NAO,0
MAT-01762,Item 1762 teste,Hidráulico,UN,ATIVO,NAO,NAO,NAO,0
MAT-01763,Item 1763 teste,Elétrico,KG,INATIVO,NAO,NAO,NAO,0
MAT-02180,Item 2180 teste,Elétrico,PÇ,INATIVO,NAO,NAO,NAO,0
MAT-02181,Item 2181 teste,hidraulico,KG,ativo,NAO,NAO,NAO,0
MAT-02183,Item 2183 teste,Mecânico,LT,ativo,NAO,NAO,NAO,0
MAT-02228,Item 2228 teste,ELETRICO,PÇ,Ativo,NAO,NAO,NAO,0
MAT-02237,Item 2237 teste,Elétrico,KG,ativo,NAO,NAO,NAO,0
MAT-02238,Item 2238 teste,Hidráulico,CX,ativo,NAO,NAO,NAO,0
MAT-02240,Item 2240 teste,ELETRICO,PC,ativo,NAO,NAO,NAO,0
MAT-02241,Item 2241 teste,Escritório,LT,INATIVO,NAO,NAO,NAO,0
MAT-02242,Item 2242 teste,Mecânico,LT,ATIVO,NAO,NAO,NAO,0
MAT-01604,Item 1604 teste,Mecânico,L,Inativo,NAO,NAO,NAO,0
MAT-01607,Item 1607 teste,Hidráulico,PÇ,ATIVO,NAO,NAO,NAO,0
MAT-01654,Item 1654 teste,EMBALAGEM,UND,ATIVO,NAO,NAO,NAO,0
MAT-01655,Item 1655 teste,Escritório,PC,ativo,NAO,NAO,NAO,0
MAT-01659,Item 1659 teste,EMBALAGEM,PC,Ativo,NAO,NAO,NAO,0
MAT-01661,Item 1661 teste,Escritório,LT,Inativo,NAO,NAO,NAO,0
MAT-01665,Item 1665 teste,Embalagem,KG,ATIVO,NAO,NAO,NAO,0
MAT-01666,Item 1666 teste,hidraulico,L,INATIVO,NAO,NAO,NAO,0
MAT-01667,Item 1667 teste,ELETRICO,L,ATIVO,NAO,NAO,NAO,0
MAT-02219,Item 2219 teste,mecânico,PC,INATIVO,NAO,NAO,NAO,0
MAT-01691,Item 1691 teste,Elétrico,PÇ,Inativo,NAO,NAO,NAO,0
MAT-01696,Item 1696 teste,MECANICO,UND,Inativo,NAO,NAO,NAO,0
MAT-01636,Item 1636 teste,EMBALAGEM,PÇ,Ativo,NAO,NAO,NAO,0
MAT-01638,Item 1638 teste,EMBALAGEM,KG,ATIVO,NAO,NAO,NAO,0
MAT-01640,Item 1640 teste,EMBALAGEM,L,Inativo,NAO,NAO,NAO,0
MAT-01641,Item 1641 teste,mecânico,CX,ativo,NAO,NAO,NAO,0
MAT-01647,Item 1647 teste,Elétrico,KG,ATIVO,NAO,NAO,NAO,0
MAT-01651,Item 1651 teste,Hidráulico,PÇ,INATIVO,NAO,NAO,NAO,0
MAT-01668,Item 1668 teste,hidraulico,UND,INATIVO,NAO,NAO,NAO,0
MAT-01672,Item 1672 teste,mecânico,UND,ativo,NAO,NAO,NAO,0
MAT-01677,Item 1677 teste,EMBALAGEM,LT,Inativo,NAO,NAO,NAO,0
MAT-01678,Item 1678 teste,MECANICO,PÇ,Ativo,NAO,NAO,NAO,0
MAT-01679,Item 1679 teste,Escritório,PC,ATIVO,NAO,NAO,NAO,0
MAT-01685,Item 1685 teste,Mecânico,UND,Ativo,NAO,NAO,NAO,0
MAT-01687,Item 1687 teste,Escritório,LT,Ativo,NAO,NAO,NAO,0
MAT-01689,Item 1689 teste,Elétrico,CX,Ativo,NAO,NAO,NAO,0
MAT-01582,Item 1582 teste,Hidráulico,KG,INATIVO,NAO,NAO,NAO,0
MAT-01583,Item 1583 teste,Hidráulico,L,ATIVO,NAO,NAO,NAO,0
MAT-01584,Item 1584 teste,ELETRICO,UND,ATIVO,NAO,NAO,NAO,0
MAT-01585,Item 1585 teste,ELETRICO,UND,INATIVO,NAO,NAO,NAO,0
MAT-01586,Item 1586 teste,mecânico,L,Inativo,NAO,NAO,NAO,0
MAT-01588,Item 1588 teste,Embalagem,CX,ativo,NAO,NAO,NAO,0
MAT-01592,Item 1592 teste,mecânico,UN,Inativo,NAO,NAO,NAO,0
MAT-01595,Item 1595 teste,EMBALAGEM,KG,INATIVO,NAO,NAO,NAO,0
MAT-02253,Item 2253 teste,Escritório,CX,ativo,NAO,NAO,NAO,0
MAT-02255,Item 2255 teste,ELETRICO,L,Inativo,NAO,NAO,NAO,0
MAT-02268,Item 2268 teste,hidraulico,LT,Inativo,NAO,NAO,NAO,0
MAT-02273,Item 2273 teste,hidraulico,UN,ativo,NAO,NAO,NAO,0
MAT-02275,Item 2275 teste,MECANICO,CX,ATIVO,NAO,NAO,NAO,0
MAT-01575,Item 1575 teste,hidraulico,PÇ,INATIVO,NAO,NAO,NAO,0
MAT-01580,Item 1580 teste,Hidráulico,PÇ,Inativo,NAO,NAO,NAO,0
MAT-01581,Item 1581 teste,EMBALAGEM,KG,Ativo,NAO,NAO,NAO,0
MAT-01630,Item 1630 teste,Escritório,KG,ATIVO,NAO,NAO,NAO,0
MAT-01632,Item 1632 teste,Mecânico,PC,ATIVO,NAO,NAO,NAO,0
MAT-01633,Item 1633 teste,Embalagem,L,ativo,NAO,NAO,NAO,0
MAT-02246,Item 2246 teste,EMBALAGEM,UN,Inativo,NAO,NAO,NAO,0
MAT-02247,Item 2247 teste,EMBALAGEM,CX,Inativo,NAO,NAO,NAO,0
MAT-02248,Item 2248 teste,Mecânico,KG,Inativo,NAO,NAO,NAO,0
MAT-02249,Item 2249 teste,mecânico,CX,ATIVO,NAO,NAO,NAO,0
MAT-02252,Item 2252 teste,mecânico,UN,Ativo,NAO,NAO,NAO,0
MAT-01608,Item 1608 teste,Elétrico,CX,INATIVO,NAO,NAO,NAO,0
MAT-01617,Item 1617 teste,EMBALAGEM,PÇ,Inativo,NAO,NAO,NAO,0
MAT-01618,Item 1618 teste,Mecânico,LT,Inativo,NAO,NAO,NAO,0
MAT-01619,Item 1619 teste,Elétrico,PÇ,Ativo,NAO,NAO,NAO,0
MAT-01620,Item 1620 teste,Escritório,LT,INATIVO,NAO,NAO,NAO,0
MAT-01622,Item 1622 teste,hidraulico,LT,INATIVO,NAO,NAO,NAO,0
MAT-01627,Item 1627 teste,Escritório,PÇ,INATIVO,NAO,NAO,NAO,0
MAT-01629,Item 1629 teste,mecânico,KG,INATIVO,NAO,NAO,NAO,0
MAT-02303,Item 2303 teste,mecânico,L,Inativo,NAO,NAO,NAO,0
MAT-02306,Item 2306 teste,Mecânico,L,Inativo,NAO,NAO,NAO,0
MAT-01509,Item 1509 teste,Mecânico,CX,Inativo,NAO,NAO,NAO,0
MAT-01511,Item 1511 teste,Hidráulico,UND,Ativo,NAO,NAO,NAO,0
MAT-01516,Item 1516 teste,mecânico,L,INATIVO,NAO,NAO,NAO,0
MAT-01517,Item 1517 teste,mecânico,PC,ATIVO,NAO,NAO,NAO,0
MAT-01518,Item 1518 teste,Elétrico,KG,ATIVO,NAO,NAO,NAO,0
MAT-01520,Item 1520 teste,Elétrico,UN,Ativo,NAO,NAO,NAO,0
MAT-02277,Item 2277 teste,MECANICO,KG,Inativo,NAO,NAO,NAO,0
MAT-02279,Item 2279 teste,Mecânico,KG,ATIVO,NAO,NAO,NAO,0
MAT-02282,Item 2282 teste,ELETRICO,UN,INATIVO,NAO,NAO,NAO,0
MAT-02283,Item 2283 teste,Embalagem,PC,ATIVO,NAO,NAO,NAO,0
MAT-02287,Item 2287 teste,MECANICO,CX,Inativo,NAO,NAO,NAO,0
