codigo_material,descricao,categoria,status,dias_sem_movimento,classificacao_giro,faixa_movimento,valor_estoque,estoque_atual
MAT-01329,Porca M16 Cobre,Fixação,Ativo,212,Baixo,181-365 dias,70740.0,1179
MAT-02731,Retentor Alumínio,Peças,Ativo,212,Baixo,181-365 dias,28465.68,4287
MAT-02264,Presilha Aço,Acessórios,Inativo,212,Baixo,181-365 dias,901312.65,2667
MAT-02334,Plástico Alumínio,Embalagem,Ativo,212,Baixo,181-365 dias,4708453.05,3335
MAT-00791,Caixa Alumínio,Embalagem,Ativo,212,Baixo,181-365 dias,697885.6499999999,1831
MAT-00750,Ácido Latão,Químico,Inativo,211,Baixo,181-365 dias,7191.24,3669
MAT-01682,Interruptor Inox,Elétrico,Inativo,211,Baixo,181-365 dias,155269.88,1982
MAT-01351,Papel Cobre,Escritório,Ativo,211,Baixo,181-365 dias,11271.69,3447
MAT-00881,Anel Plástico,Peças,Ativo,211,Baixo,181-365 dias,52840.799999999996,2685
MAT-02155,Óleo Plástico,Lubrificante,Bloqueado,211,Baixo,181-365 dias,20491.62,2139
MAT-00994,Cilindro Latão,Pneumático,Bloqueado,211,Baixo,181-365 dias,7303098.18,4333
MAT-00320,Catalisador Aço,Químico,Ativo,211,Baixo,181-365 dias,20091.3,1930
MAT-00818,Caneta Inox,Escritório,Ativo,210,Baixo,181-365 dias,17096.8,1988
MAT-01080,Óleo Latão,Lubrificante,Ativo,210,Baixo,181-365 dias,224832.41999999998,163
MAT-00564,Lâmpada Latão,Elétrico,Ativo,209,Baixo,181-365 dias,235318.44,3199
MAT-02460,Tomada Alumínio,Elétrico,Ativo,209,Baixo,181-365 dias,71339.1,1055
MAT-01316,Vassoura Alumínio,Limpeza,Ativo,209,Baixo,181-365 dias,1998098.2000000002,1505
MAT-01474,Módulo Plástico,Eletrônico,Ativo,209,Baixo,181-365 dias,503.25,183
MAT-02144,LED Aço,Eletrônico,Ativo,209,Baixo,181-365 dias,0.0,3267
MAT-02879,Capacete PVC,EPI,Ativo,209,Baixo,181-365 dias,21993.6,2291
MAT-00647,Caneta Inox,Escritório,Ativo,209,Baixo,181-365 dias,24058.2,606
MAT-02344,Sensor Cobre,Eletrônico,Ativo,209,Baixo,181-365 dias,4934.06,2726
MAT-02872,Desinfetante PVC,Limpeza,Ativo,208,Baixo,181-365 dias,103983.87999999999,4823
MAT-02477,Pasta Plástico,Lubrificante,Ativo,208,Baixo,181-365 dias,3310.0400000000004,332
MAT-00962,Rolamento Latão,Peças,Ativo,208,Baixo,181-365 dias,3448269.2399999998,3524
MAT-00032,Rolamento Alumínio,Mecânico,Ativo,207,Baixo,181-365 dias,7709997.78,4918
MAT-00059,Graxa Inox,Lubrificante,Ativo,206,Baixo,181-365 dias,2636798.6,1697
MAT-01634,Vedação Plástico,Peças,Ativo,206,Baixo,181-365 dias,6174.349999999999,1357
MAT-02727,Máscara Plástico,EPI,Inativo,206,Baixo,181-365 dias,5316.900000000001,2874
MAT-00976,Papelão PVC,Embalagem,Ativo,206,Baixo,181-365 dias,1324524.96,4401
MAT-00338,LED Plástico,Eletrônico,Ativo,205,Baixo,181-365 dias,306019.60000000003,3404
MAT-00767,Mangueira Plástico,Pneumático,Bloqueado,205,Baixo,181-365 dias,155864.22,2679
MAT-01885,Serra Alumínio,Ferramentas,Inativo,205,Baixo,181-365 dias,184527.62000000002,1978
MAT-01917,Rolamento Aço,Peças,Ativo,205,Baixo,181-365 dias,2899857.9,1655
MAT-01879,Conexão Alumínio,Pneumático,Bloqueado,205,Baixo,181-365 dias,29397.559999999998,3292
MAT-01190,Válvula Inox,Hidráulico,Bloqueado,205,Baixo,181-365 dias,2694320.4,3480
MAT-06001,LED PLÁSTICO,Eletrônico,Ativo,205,Baixo,181-365 dias,308478.4103595511,3404
MAT-01415,Bota Plástico,EPI,Ativo,204,Baixo,181-365 dias,40783.44,872
MAT-00157,Fluido Latão,Lubrificante,Ativo,204,Baixo,181-365 dias,1677265.56,1908
MAT-00222,Bucha Plástico,Mecânico,Ativo,204,Baixo,181-365 dias,264227.11,4949
MAT-00756,Cilindro Plástico,Pneumático,Bloqueado,204,Baixo,181-365 dias,3472625.07,2811
MAT-00034,Rolamento PVC,Peças,Bloqueado,203,Baixo,181-365 dias,17816.96,3104
MAT-02076,Filtro Latão,Pneumático,Inativo,203,Baixo,181-365 dias,3448198.1999999997,2759
MAT-00864,Conexão Plástico,Hidráulico,Bloqueado,203,Baixo,181-365 dias,4500.42,1402
MAT-06001,Spray Latão,Lubrificante,Ativo,203,Baixo,181-365 dias,4314.933380387166,2362
MAT-02277,Martelo Plástico,Ferramentas,Ativo,203,Baixo,181-365 dias,0.0,2683
MAT-02378,Retentor Latão,Peças,Ativo,203,Baixo,181-365 dias,11314.35,145
MAT-00642,Spray Latão,Lubrificante,Ativo,203,Baixo,181-365 dias,4393.320000000001,2362
MAT-00189,Solvente PVC,Químico,Ativo,203,Baixo,181-365 dias,2824301.1599999997,2038
MAT-02314,Vedação Alumínio,Peças,Ativo,202,Baixo,181-365 dias,3911.27,407
MAT-02389,Fita Latão,Embalagem,Ativo,202,Baixo,181-365 dias,5797.44,732
MAT-02373,Balde Plástico,Limpeza,Ativo,202,Baixo,181-365 dias,4423.68,8
MAT-01447,Fluido em Plástico,Lubrificante,Ativo,202,Baixo,181-365 dias,10402.92,3663
MAT-02842,Alicate Inox,Ferramentas,Inativo,202,Baixo,181-365 dias,239518.08,2672
MAT-00151,Óleo Aço,Lubrificante,Inativo,202,Baixo,181-365 dias,6722.1,495
MAT-00381,Alicate Alumínio,Ferramentas,Ativo,202,Baixo,181-365 dias,4083103.9499999997,3797
MAT-01164,Correia Aço,Mecânico,Ativo,202,Baixo,181-365 dias,0.0,1897
MAT-00314,Alicate Cobre,Ferramentas,Ativo,202,Baixo,181-365 dias,1297979.24,1564
MAT-02961,Plástico Cobre,Embalagem,Ativo,202,Baixo,181-365 dias,6682501.44,4896
MAT-06001,VÁLVULA COBRE,Hidráulico,Ativo,202,Baixo,181-365 dias,4921.774954690889,920
MAT-02049,Válvula Cobre,Hidráulico,Ativo,202,Baixo,181-365 dias,5124.400000000001,920
MAT-02665,Válvula Inox,Hidráulico,Ativo,200,Baixo,181-365 dias,10696.7,3626
MAT-00582,Martelo PVC,Ferramentas,Ativo,199,Baixo,181-365 dias,101608.02,1863
MAT-01117,Cabo 4mm² Cobre,Elétrico,Inativo,199,Baixo,181-365 dias,412277.04,4172
MAT-00757,Resistor PVC,Eletrônico,Ativo,199,Baixo,181-365 dias,26726.64,3462
MAT-01681,Mangueira Plástico,Hidráulico,Ativo,199,Baixo,181-365 dias,25314.17,4357
MAT-00880,Arruela Cobre,Fixação,Ativo,199,Baixo,181-365 dias,778.68,927
MAT-01907,Eixo Alumínio,Mecânico,Ativo,199,Baixo,181-365 dias,3651.96,39
MAT-06001,RESISTOR PVC,Eletrônico,Ativo,199,Baixo,181-365 dias,27231.905392981364,3462
MAT-02295,Serra Aço,Ferramentas,Ativo,198,Baixo,181-365 dias,3423.0899999999997,363
MAT-01401,Tomada Cobre,Elétrico,Ativo,198,Baixo,181-365 dias,1994592.1,2801
MAT-00102,Capacete PVC,EPI,Ativo,197,Baixo,181-365 dias,19414.2,3930
MAT-01638,Arruela Cobre,Fixação,Ativo,197,Baixo,181-365 dias,1393.8,1380
MAT-02534,Alicate Latão,Ferramentas,Ativo,197,Baixo,181-365 dias,4208.85,1791
MAT-00369,Pasta Plástico,Lubrificante,Ativo,196,Baixo,181-365 dias,192827.21000000002,2683
MAT-01660,"Cabo 2,5mm² Aço",Elétrico,Ativo,196,Baixo,181-365 dias,10029.88,2219
MAT-02443,Engrenagem Alumínio,Mecânico,Ativo,196,Baixo,181-365 dias,630.24,404
MAT-00524,Reagente Cobre,Químico,Ativo,196,Baixo,181-365 dias,3848.32,1718
MAT-02247,Papel Plástico,Escritório,Bloqueado,196,Baixo,181-365 dias,2867052.5,3250
MAT-02770,Bota Plástico,EPI,Ativo,196,Baixo,181-365 dias,446.76000000000005,657
MAT-01881,Prego Alumínio,Fixação,Ativo,195,Baixo,181-365 dias,24512.82,4106
MAT-00171,"Cabo 2,5mm² Latão",Elétrico,Ativo,195,Baixo,181-365 dias,54404.0,2800
MAT-00179,Conexão Latão,Pneumático,Inativo,195,Baixo,181-365 dias,5807.96,2461
MAT-01971,Óleo Plástico,Lubrificante,Bloqueado,195,Baixo,181-365 dias,0.0,2853
MAT-01598,Porca Aço M12,Fixação,Bloqueado,195,Baixo,181-365 dias,942494.9400000001,4581
MAT-02626,Capacete Inox,EPI,Bloqueado,195,Baixo,181-365 dias,324973.44,4416
MAT-01144,Alicate Latão,Ferramentas,Ativo,194,Baixo,181-365 dias,37083.04,848
MAT-00144,Óculos Plástico,EPI,Ativo,194,Baixo,181-365 dias,6638.099999999999,763
MAT-02321,Registro Latão,Hidráulico,Ativo,194,Baixo,181-365 dias,44486.5,4610
MAT-00677,LED PVC,Eletrônico,Ativo,194,Baixo,181-365 dias,3649.8,790
MAT-00377,Alicate Inox,Ferramentas,Inativo,193,Baixo,181-365 dias,27246.96,4797
MAT-02796,luva G Plástico,EPI,Ativo,193,Baixo,181-365 dias,2025903.2,1552
MAT-00465,Serra Inox,Ferramentas,Ativo,193,Baixo,181-365 dias,3491.1200000000003,2567
MAT-02462,Caneta em Aço,Escritório,Ativo,193,Baixo,181-365 dias,6716.25,2985
MAT-00972,Bucha Inox,Mecânico,Inativo,193,Baixo,181-365 dias,88027.5,970
MAT-01203,Martelo Cobre,Ferramentas,Ativo,193,Baixo,181-365 dias,2534.4,2880
MAT-02814,Papelão Aço,Embalagem,Bloqueado,192,Baixo,181-365 dias,8140.4,4330
MAT-06001,Papel Latão,Escritório,Ativo,192,Baixo,181-365 dias,6678170.883393645,4656
MAT-02050,Papel Latão,Escritório,Ativo,192,Baixo,181-365 dias,6672746.4,4656
MAT-02208,Chave Inox,Ferramentas,Ativo,192,Baixo,181-365 dias,14190.400000000001,1448
MAT-01420,Caneta PVC,Escritório,Inativo,192,Baixo,181-365 dias,301854.18,178
MAT-02324,Pasta Inox,Lubrificante,Ativo,191,Baixo,181-365 dias,206570.0,2600
MAT-01284,Capacete Cobre,EPI,Ativo,191,Baixo,181-365 dias,17595.9,4410
MAT-00050,Clips Aço,Escritório,Ativo,191,Baixo,181-365 dias,17176.86,1863
MAT-01004,Pano Cobre,Limpeza,Ativo,190,Baixo,181-365 dias,7233420.42,4922
MAT-02692,Clipe Cobre,Acessórios,Inativo,190,Baixo,181-365 dias,4448.04,1212
MAT-02517,Balde Latão,Limpeza,Ativo,190,Baixo,181-365 dias,145908.9,4014
MAT-01127,Reagente Aço,Químico,Ativo,189,Baixo,181-365 dias,250507.62,4194
MAT-02680,LED Aço,Eletrônico,Ativo,189,Baixo,181-365 dias,129709.19,923
MAT-01578,Junta Plástico,Peças,Ativo,189,Baixo,181-365 dias,7384.8,1810
MAT-00337,graxa Aço,Lubrificante,Inativo,189,Baixo,181-365 dias,16068.0,4017
MAT-00514,Rolamento Alumínio,Mecânico,Bloqueado,189,Baixo,181-365 dias,6300154.71,3907
MAT-01225,Desinfetante Latão,Limpeza,Ativo,188,Baixo,181-365 dias,54598.4,2432
MAT-02128,Bota PVC,EPI,Ativo,188,Baixo,181-365 dias,34914.6,4564
MAT-02978,Spray Inox,Lubrificante,Inativo,188,Baixo,181-365 dias,790.72,1412
MAT-02325,Ácido Inox,Químico,Ativo,188,Baixo,181-365 dias,1126675.0,1870
MAT-00323,serra Plástico,Ferramentas,Ativo,187,Baixo,181-365 dias,94551.29999999999,1458
MAT-00720,Papelão Inox,Embalagem,Ativo,187,Baixo,181-365 dias,8770.21,1489
MAT-00691,Sensor Latão,Eletrônico,Ativo,187,Baixo,181-365 dias,943996.5700000001,1793
MAT-02593,Prego Cobre,Fixação,Ativo,187,Baixo,181-365 dias,3722.42,3614
MAT-00640,Balde Plástico,Limpeza,Ativo,187,Baixo,181-365 dias,11698.2,4020
MAT-01313,Cabo 16mm² PVC,Elétrico,Ativo,187,Baixo,181-365 dias,5356.259999999999,2289
MAT-01997,Fluido em Alumínio,Lubrificante,Ativo,187,Baixo,181-365 dias,32531.52,4944
MAT-00090,Martelo Inox,Ferramentas,Ativo,187,Baixo,181-365 dias,235422.0,3828
MAT-00165,Parafuso M12 Latão,Fixação,Inativo,186,Baixo,181-365 dias,2152.75,1975
MAT-01398,Solvente Plástico,Químico,Ativo,186,Baixo,181-365 dias,383206.5,4154
MAT-02609,Presilha Plástico,Acessórios,Ativo,186,Baixo,181-365 dias,13424.4,4068
MAT-01631,Catalisador Latão,Químico,Ativo,186,Baixo,181-365 dias,14757.23,4379
MAT-00239,Módulo Latão,Eletrônico,Ativo,186,Baixo,181-365 dias,96242.5,2810
MAT-00248,Fluido Inox,Lubrificante,Inativo,186,Baixo,181-365 dias,216099.52000000002,4592
MAT-01369,Reagente Inox,Químico,Ativo,185,Baixo,181-365 dias,40904.100000000006,4835
MAT-01692,Cabo Latão 6mm²,Elétrico,Ativo,185,Baixo,181-365 dias,44201.85,4515
MAT-00506,Pano Inox,Limpeza,Ativo,185,Baixo,181-365 dias,14532.32,4048
MAT-01131,abraçadeira Plástico,Acessórios,Ativo,185,Baixo,181-365 dias,183055.56,4281
MAT-02625,Rolamento Alumínio,Peças,Ativo,185,Baixo,181-365 dias,8513805.34,4801
MAT-00048,Fita Cobre,Embalagem,Ativo,184,Baixo,181-365 dias,28488.6,357
MAT-01737,Máscara Alumínio,EPI,Ativo,184,Baixo,181-365 dias,587.86,221
MAT-02330,Vassoura Plástico,Limpeza,Ativo,184,Baixo,181-365 dias,7489780.74,4281
MAT-02124,Furadeira PVC,Ferramentas,Ativo,183,Baixo,181-365 dias,3983926.05,4405
MAT-02504,Eixo Latão,Mecânico,Inativo,183,Baixo,181-365 dias,123483.88,3253
MAT-02527,Furadeira em Aço,Ferramentas,Inativo,183,Baixo,181-365 dias,512.9399999999999,309
MAT-01378,Capacete Aço,EPI,Ativo,183,Baixo,181-365 dias,285887.68000000005,3617
MAT-06001,Capacete Aço,EPI,Ativo,183,Baixo,181-365 dias,296125.5539963561,3617
MAT-02710,Caixa Inox,Embalagem,Ativo,183,Baixo,181-365 dias,198.4,248
MAT-06001,FURADEIRA PVC,Ferramentas,Ativo,183,Baixo,181-365 dias,3790711.974685084,4405
MAT-00916,Válvula Plástico,Hidráulico,Ativo,182,Baixo,181-365 dias,28596.260000000002,4774
MAT-00060,Óleo Cobre,Lubrificante,Ativo,182,Baixo,181-365 dias,3120290.5300000003,1949
MAT-00786,módulo Plástico,Eletrônico,Ativo,182,Baixo,181-365 dias,113778.91,4151
MAT-01572,Correia Cobre,Mecânico,Ativo,181,Baixo,181-365 dias,1012080.96,1056
MAT-01032,Cabo 6mm² Inox,Elétrico,Ativo,181,Baixo,181-365 dias,4229444.25,3755
MAT-02503,Resistor Latão,Eletrônico,Bloqueado,180,Baixo,181-365 dias,3185883.9000000004,3097
MAT-02545,Sensor PVC,Eletrônico,Bloqueado,180,Baixo,181-365 dias,18009.03,2271
MAT-00759,Presilha Aço,Acessórios,Bloqueado,180,Baixo,181-365 dias,267009.8,4388
MAT-00722,Fita Aço,Embalagem,Ativo,180,Baixo,181-365 dias,275432.60000000003,2764
MAT-00837,Resistor PVC,Eletrônico,Ativo,180,Baixo,181-365 dias,1310.26,343
MAT-00246,Junta Plástico,Peças,Inativo,180,Baixo,181-365 dias,6116.18,1106
MAT-06001,Resistor PVC,Eletrônico,Ativo,180,Baixo,181-365 dias,1327.3169230372152,343
MAT-01962,Parafuso M8 PVC,Fixação,Bloqueado,180,Baixo,181-365 dias,37936.8,4311
MAT-02002,Prego PVC,Fixação,Ativo,180,Baixo,181-365 dias,118662.06,1518
MAT-06001,Fita Aço,Embalagem,Ativo,180,Baixo,181-365 dias,280778.0473211957,2764
MAT-01727,Graxa Cobre,Lubrificante,Ativo,179,Médio,91-180 dias,3010898.56,3503
MAT-00618,Parafuso M6 PVC,Fixação,Ativo,179,Médio,91-180 dias,274.72,136
MAT-01843,Rolamento Alumínio,Peças,Ativo,179,Médio,91-180 dias,246965.76,3888
MAT-06001,Filtro PVC,Pneumático,Bloqueado,178,Médio,91-180 dias,14618.132323525373,2399
MAT-01040,Capacitor PVC,Eletrônico,Ativo,178,Médio,91-180 dias,256688.91999999998,2861
MAT-00542,Ácido Alumínio,Químico,Ativo,178,Médio,91-180 dias,111586.2,4785
MAT-02465,Grampeador Inox,Escritório,Ativo,178,Médio,91-180 dias,25499.8,295
MAT-02121,Filtro PVC,Pneumático,Bloqueado,178,Médio,91-180 dias,14034.15,2399
MAT-02659,Vassoura PVC,Limpeza,Bloqueado,177,Médio,91-180 dias,428337.42000000004,3274
MAT-01312,Etiqueta Aço,Embalagem,Ativo,177,Médio,91-180 dias,5112.8,1328
MAT-01096,Registro em Alumínio,Hidráulico,Ativo,177,Médio,91-180 dias,18703.3,490
MAT-01235,Eixo Cobre,Mecânico,Ativo,177,Médio,91-180 dias,31066.14,3206
MAT-00613,"Tubo 3/4"" Latão",Hidráulico,Ativo,176,Médio,91-180 dias,7267.06,1174
MAT-06001,GANCHO LATÃO,Acessórios,Ativo,176,Médio,91-180 dias,1531809.748685722,3311
MAT-02560,Gancho Latão,Acessórios,Ativo,176,Médio,91-180 dias,0.0,3311
MAT-01339,interruptor Cobre,Elétrico,Bloqueado,175,Médio,91-180 dias,37599.5,2705
MAT-06001,Papel Plástico,Escritório,Ativo,175,Médio,91-180 dias,32720.146715269395,474
MAT-01435,Papel Plástico,Escritório,Ativo,175,Médio,91-180 dias,31302.960000000003,474
MAT-02698,Spray Alumínio,Lubrificante,Inativo,174,Médio,91-180 dias,32900.4,760
MAT-00181,Base PVC,Químico,Bloqueado,174,Médio,91-180 dias,23270.0,250
MAT-00961,Parafuso M10 Aço,Fixação,Ativo,174,Médio,91-180 dias,9530.32,8
MAT-02666,Parafuso M16 Latão,Fixação,Bloqueado,174,Médio,91-180 dias,29833.68,3786
MAT-01239,Suporte Inox,Acessórios,Bloqueado,174,Médio,91-180 dias,203924.43000000002,4377
MAT-06001,SPRAY ALUMÍNIO,Lubrificante,Inativo,174,Médio,91-180 dias,33122.79990631796,760
MAT-02628,Balde PVC,Limpeza,Ativo,174,Médio,91-180 dias,1019682.9999999999,3700
MAT-02214,Pasta Latão,Escritório,Ativo,173,Médio,91-180 dias,401441.64,786
MAT-01082,"Tubo 2"" PVC",Hidráulico,Inativo,173,Médio,91-180 dias,5332.44,3603
MAT-06001,PASTA LATÃO,Escritório,Ativo,173,Médio,91-180 dias,400106.6459054088,786
MAT-00814,Martelo Inox,Ferramentas,Ativo,173,Médio,91-180 dias,483.03000000000003,1789
MAT-00998,Suporte Cobre,Acessórios,Ativo,172,Médio,91-180 dias,3286.95,1289
MAT-01639,Detergente Inox,Limpeza,Ativo,171,Médio,91-180 dias,26726.26,2963
MAT-01597,Suporte Plástico,Acessórios,Ativo,171,Médio,91-180 dias,3930.92,1946
MAT-06001,Filtro Alumínio,Pneumático,Ativo,171,Médio,91-180 dias,29217.12774517115,740
MAT-02881,Papelão Latão,Embalagem,Ativo,171,Médio,91-180 dias,839.3000000000001,385
MAT-01377,Filtro Alumínio,Pneumático,Ativo,171,Médio,91-180 dias,30317.8,740
MAT-06001,Bota PVC,EPI,Inativo,170,Médio,91-180 dias,1786733.2351916532,1794
MAT-00253,Lâmpada Aço,Elétrico,Ativo,170,Médio,91-180 dias,699922.47,3893
MAT-02938,Anel Latão,Peças,Ativo,170,Médio,91-180 dias,0.0,2129
MAT-01170,Bota PVC,EPI,Inativo,170,Médio,91-180 dias,1870783.2,1794
MAT-02010,Lâmpada PVC,Elétrico,Ativo,170,Médio,91-180 dias,3473.96,653
MAT-02110,Válvula Alumínio,Pneumático,Ativo,169,Médio,91-180 dias,6456196.8,4506
MAT-02533,Papel Inox,Escritório,Ativo,169,Médio,91-180 dias,3396.9,871
MAT-01418,Plástico em Aço,Embalagem,Ativo,169,Médio,91-180 dias,16997.2,3863
MAT-00567,Etiqueta Cobre,Embalagem,Bloqueado,168,Médio,91-180 dias,225448.77,3093
MAT-01695,Gancho Aço,Acessórios,Inativo,168,Médio,91-180 dias,1361648.82,4858
MAT-02973,Óculos Plástico,EPI,Ativo,168,Médio,91-180 dias,5637.08,2659
MAT-01145,Martelo Cobre,Ferramentas,Ativo,168,Médio,91-180 dias,3132.5,4475
MAT-01088,Desinfetante Alumínio,Limpeza,Ativo,168,Médio,91-180 dias,11349.119999999999,2208
MAT-02363,Ácido PVC,Químico,Bloqueado,168,Médio,91-180 dias,25783.949999999997,2071
MAT-00645,Anel Plástico,Peças,Inativo,167,Médio,91-180 dias,537172.48,3328
MAT-01813,Gancho PVC,Acessórios,Ativo,166,Médio,91-180 dias,15152.89,1567
MAT-01335,Papelão PVC,Embalagem,Ativo,166,Médio,91-180 dias,126075.04000000001,98
MAT-00595,Caixa em Latão,Embalagem,Ativo,166,Médio,91-180 dias,14685.320000000002,1822
MAT-00332,Rolamento PVC,Mecânico,Ativo,166,Médio,91-180 dias,10214.4,4256
MAT-00807,Fluido PVC,Lubrificante,Bloqueado,166,Médio,91-180 dias,0.0,2802
MAT-01340,Mangueira Inox,Hidráulico,Ativo,165,Médio,91-180 dias,109843.56,1818
MAT-02328,"Tubo 1"" Inox",Hidráulico,Bloqueado,165,Médio,91-180 dias,37122.0,4600
MAT-01002,Retentor em Aço,Peças,Ativo,165,Médio,91-180 dias,2469.26,373
MAT-00193,Fluido Inox,Lubrificante,Ativo,165,Médio,91-180 dias,55094.3,4066
MAT-02962,Conexão Plástico,Hidráulico,Ativo,165,Médio,91-180 dias,15140.16,504
MAT-01501,Luva Cobre M,EPI,Inativo,165,Médio,91-180 dias,7032293.760000001,3936
MAT-02972,Correia Plástico,Mecânico,Ativo,165,Médio,91-180 dias,24395.61,3023
MAT-06001,Fluido Inox,Lubrificante,Ativo,165,Médio,91-180 dias,0.0,4066
MAT-00471,caneta Aço,Escritório,Ativo,165,Médio,91-180 dias,89937.45,1413
MAT-02169,Resistor Latão,Eletrônico,Bloqueado,164,Médio,91-180 dias,0.0,4963
MAT-02448,Papelão Inox,Embalagem,Ativo,164,Médio,91-180 dias,285109.44,4466
MAT-02949,Etiqueta Latão,Embalagem,Ativo,163,Médio,91-180 dias,171778.86,3267
MAT-01189,Abraçadeira Plástico,Acessórios,Ativo,163,Médio,91-180 dias,8533104.0,4668
MAT-06001,Abraçadeira Plástico,Acessórios,Ativo,163,Médio,91-180 dias,8954738.618003042,4668
MAT-01900,Gancho Plástico,Acessórios,Ativo,162,Médio,91-180 dias,0.0,2531
MAT-00752,Graxa Latão,Lubrificante,Bloqueado,162,Médio,91-180 dias,14639.039999999999,3536
MAT-01861,Rolamento Inox,Peças,Bloqueado,162,Médio,91-180 dias,1976.82,701
MAT-01949,Base Aço,Químico,Ativo,162,Médio,91-180 dias,17771.13,2379
MAT-06001,Graxa Latão,Lubrificante,Bloqueado,162,Médio,91-180 dias,14000.837424115087,3536
MAT-02093,Bucha PVC,Mecânico,Ativo,161,Médio,91-180 dias,1394.6,1835
MAT-00374,Pano Inox,Limpeza,Ativo,161,Médio,91-180 dias,3664.5899999999997,2599
MAT-01507,Desinfetante Inox,Limpeza,Ativo,161,Médio,91-180 dias,195453.19,2803
MAT-02548,Mangueira Inox,Pneumático,Ativo,161,Médio,91-180 dias,1814.3999999999999,1260
MAT-06001,PANO INOX,Limpeza,Ativo,161,Médio,91-180 dias,3795.3572812815582,2599
MAT-02788,Tomada Latão,Elétrico,Ativo,160,Médio,91-180 dias,123145.54,1307
MAT-01516,Fita Inox,Embalagem,Bloqueado,159,Médio,91-180 dias,25480.980000000003,2646
MAT-02026,Plástico Cobre,Embalagem,Ativo,159,Médio,91-180 dias,2265.4,4820
MAT-02335,Capacitor Cobre,Eletrônico,Ativo,158,Médio,91-180 dias,1506.6000000000001,279
MAT-06001,CAPACITOR COBRE,Eletrônico,Ativo,158,Médio,91-180 dias,1566.2280066439416,279
MAT-01065,Plástico Alumínio,Embalagem,Ativo,158,Médio,91-180 dias,107614.79999999999,3580
MAT-02827,Máscara Cobre,EPI,Bloqueado,158,Médio,91-180 dias,1444.56,2778
MAT-01586,Solvente Latão,Químico,Ativo,158,Médio,91-180 dias,290051.4,4222
MAT-01371,Desinfetante Aço,Limpeza,Ativo,158,Médio,91-180 dias,1600240.8,2888
MAT-02965,Balde Cobre,Limpeza,Ativo,157,Médio,91-180 dias,22072.8,4328
MAT-00497,Cabo 4mm² Alumínio,Elétrico,Ativo,157,Médio,91-180 dias,3103.65,1089
MAT-02209,Cilindro Plástico,Pneumático,Inativo,157,Médio,91-180 dias,484252.62000000005,361
MAT-06001,Válvula PVC,Pneumático,Ativo,157,Médio,91-180 dias,353787.17060209037,3787
MAT-01628,Válvula PVC,Pneumático,Ativo,157,Médio,91-180 dias,358780.38,3787
MAT-01876,Óculos Latão,EPI,Ativo,156,Médio,91-180 dias,138847.96,4006
MAT-01175,Rebite Plástico,Fixação,Inativo,156,Médio,91-180 dias,5039.65,4235
MAT-01751,Suporte em Aço,Acessórios,Ativo,156,Médio,91-180 dias,5226115.95,2673
MAT-02171,Vedação PVC,Peças,Ativo,155,Médio,91-180 dias,7935.4800000000005,2961
MAT-01208,Pasta Aço,Lubrificante,Ativo,155,Médio,91-180 dias,474967.52999999997,4887
MAT-01708,Alicate Inox,Ferramentas,Ativo,155,Médio,91-180 dias,130245.78000000001,3197
MAT-00604,rolamento Aço,Peças,Ativo,155,Médio,91-180 dias,8311913.4,4955
MAT-02536,Catalisador Plástico,Químico,Inativo,155,Médio,91-180 dias,31363.16,4244
MAT-01254,Fluido Alumínio,Lubrificante,Ativo,154,Médio,91-180 dias,263195.66,3577
MAT-02747,Rolamento Alumínio,Peças,Ativo,154,Médio,91-180 dias,302091.0,3030
MAT-00918,Suporte Aço,Acessórios,Inativo,154,Médio,91-180 dias,26091.88,4814
MAT-00547,Bucha PVC,Mecânico,Ativo,154,Médio,91-180 dias,481.44,408
MAT-02649,Mangueira PVC,Pneumático,Ativo,154,Médio,91-180 dias,2434977.5,3950
MAT-00473,Chave Cobre,Ferramentas,Ativo,154,Médio,91-180 dias,264756.45,161
MAT-01423,Caixa Plástico,Embalagem,Inativo,153,Médio,91-180 dias,0.0,1417
MAT-01409,LED Alumínio,Eletrônico,Inativo,153,Médio,91-180 dias,0.0,1981
MAT-01498,Desinfetante Cobre,Limpeza,Ativo,153,Médio,91-180 dias,10277.960000000001,1562
MAT-00340,Prego PVC,Fixação,Ativo,153,Médio,91-180 dias,102405.81,1261
MAT-02284,Vassoura Plástico,Limpeza,Ativo,153,Médio,91-180 dias,0.0,2836
MAT-02816,Catalisador Inox,Químico,Bloqueado,153,Médio,91-180 dias,5904.360000000001,1917
MAT-02552,Porca M8 em Inox,Fixação,Inativo,152,Médio,91-180 dias,21465.600000000002,2580
