codigo_material,descricao,status,caminho,sla_horas,motivos
MAT-02110,Válvula Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02111,Solvente Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02112,Desinfetante Alumínio,REJEITADO,0,0,NCM vazio
MAT-02113,Vassoura Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02114,Martelo Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02115,Spray Inox,REJEITADO,0,0,NCM vazio; Unidade 'M²' não padronizada
MAT-02116,Clipe Aço,REJEITADO,0,0,NCM vazio; Unidade 'GL' não padronizada
MAT-02117,Junta Aço,REJEITADO,0,0,NCM vazio; Unidade 'RL' não padronizada
MAT-02118,LED Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02119,gancho Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02120,Correia PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02121,Filtro PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02122,desinfetante Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02123,Óleo Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02124,Furadeira PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02125,Óculos Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02126,Correia Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02127,Cabo 6mm² em Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02128,Bota PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02129,Fluido Aço,REJEITADO,0,0,NCM vazio
MAT-02130,Mangueira Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02131,Desinfetante Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02132,vassoura Alumínio,REJEITADO,0,0,NCM vazio; Unidade 'L' não padronizada
MAT-02133,Retentor Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02134,Spray Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02135,Martelo Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02136,Chave PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02137,Parafuso M6 em Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02138,"Cabo 2,5mm² Inox",REJEITADO,0,0,NCM vazio; Unidade 'L' não padronizada
MAT-02139,Presilha Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02140,Serra Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02141,Cabo 6mm² Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Preço inválido (deve ser > 0); Unidade 'GL' não padronizada
MAT-02142,Grampeador Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02143,"Tubo 1/2"" Aço",REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02144,LED Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Preço inválido (deve ser > 0)
MAT-02145,Graxa PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02146,Cabo 16mm² Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02147,Alicate Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02148,Caixa Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02149,Solvente Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02150,Base Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02151,Filtro Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02152,LED Aço,REJEITADO,0,0,NCM vazio; Unidade 'RL' não padronizada
MAT-02153,Conexão em Cobre,REJEITADO,0,0,NCM vazio; Unidade 'M²' não padronizada
MAT-02154,Grampeador Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02155,Óleo Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02156,Anel em Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02157,Cabo 6mm² Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02158,Correia Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02159,Parafuso M10 Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02160,Rolamento Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02161,Fita Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02162,Detergente Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02163,Mangueira Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02164,Vedação Alumínio,REJEITADO,0,0,NCM vazio
MAT-02165,Desinfetante PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02166,Grampeador Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02167,Ácido PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02168,Gancho PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02169,Resistor Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Preço inválido (deve ser > 0)
MAT-02170,Vassoura Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02171,Vedação PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02172,Rebite Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02173,Papel em Alumínio,REJEITADO,0,0,NCM vazio; Unidade 'M²' não padronizada
MAT-02174,Conexão Plástico,REJEITADO,0,0,NCM vazio
MAT-02175,Porca M6 Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02176,Pano Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02177,Caneta Latão,REJEITADO,0,0,NCM vazio
MAT-02178,Filtro Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02179,Pasta Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02180,Abraçadeira Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02181,Caixa PVC,REJEITADO,0,0,NCM vazio; Unidade 'L' não padronizada
MAT-02182,Fluido Aço,REJEITADO,0,0,NCM vazio
MAT-02183,Engrenagem em Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02184,Pasta em Aço,REJEITADO,0,0,NCM vazio
MAT-02185,Filtro PVC,REJEITADO,0,0,NCM vazio
MAT-02186,Mangueira Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02187,Rebite Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02188,Pasta PVC,REJEITADO,0,0,NCM vazio; Unidade 'RL' não padronizada
MAT-02189,Detergente Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02190,Mangueira Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02191,Chave Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02192,Pano Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02193,Lâmpada PVC,REJEITADO,0,0,NCM vazio; Unidade 'GL' não padronizada
MAT-02194,Pasta Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Preço inválido (deve ser > 0)
MAT-02195,Mangueira Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02196,Catalisador Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02197,Fita Alumínio,REJEITADO,0,0,NCM vazio; Unidade 'PCT' não padronizada
MAT-02198,Etiqueta em Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02199,Martelo PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02200,Solvente Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02201,Registro Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02202,Parafuso M16 Inox,REJEITADO,0,0,NCM vazio; Unidade 'M²' não padronizada
MAT-02203,Serra Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02204,Etiqueta Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02205,Tomada Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02206,Filtro Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02207,Rolamento PVC,REJEITADO,0,0,NCM vazio; Unidade 'M²' não padronizada
MAT-02208,Chave Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02209,Cilindro Plástico,REJEITADO,0,0,NCM vazio; Unidade 'GL' não padronizada
MAT-02210,Rolamento em Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02211,Presilha Alumínio,REJEITADO,0,0,NCM vazio; Unidade 'GL' não padronizada
MAT-02212,Fluido Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02213,Engrenagem Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02214,Pasta Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02215,anel Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02216,Interruptor Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02217,Tomada PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02218,Parafuso M12 Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02219,Presilha PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02220,Rebite Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02221,Gancho PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02222,Capacitor Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02223,Papel Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02224,Reagente PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02225,Máscara PVC,REJEITADO,0,0,NCM vazio; Unidade 'GL' não padronizada
MAT-02226,Fita PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02227,Correia Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02228,Presilha Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02229,Retentor Alumínio,REJEITADO,0,0,NCM vazio
MAT-02230,Pasta Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02231,Óculos Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02232,Conexão Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02233,Clipe Alumínio,REJEITADO,0,0,NCM vazio
MAT-02234,Óculos Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02235,Óculos Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02236,Bota Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02237,Pasta Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Preço inválido (deve ser > 0); Unidade 'GL' não padronizada
MAT-02238,Parafuso M10 PVC,REJEITADO,0,0,NCM vazio
MAT-02239,Ácido Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02240,Bota PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02241,Gancho Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02242,Papel PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02243,Tomada Cobre,REJEITADO,0,0,NCM vazio; Unidade 'PCT' não padronizada
MAT-02244,Capacete Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02245,Eixo Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02246,capacitor Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02247,Papel Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02248,Rolamento Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02249,Sensor Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02250,Registro Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02251,Óleo Latão,REJEITADO,0,0,NCM vazio; Unidade 'PCT' não padronizada
MAT-02252,Fluido Cobre,REJEITADO,0,0,NCM vazio; Unidade 'RL' não padronizada
MAT-02253,Disjuntor Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02254,Desinfetante Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02255,Grampeador Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02256,Gancho Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02257,Retentor Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02258,LED Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02259,Correia Inox,REJEITADO,0,0,NCM vazio; Unidade 'L' não padronizada
MAT-02260,Capacete Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02261,Cilindro Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02262,Tomada Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02263,Vedação Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02264,Presilha Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02265,Presilha Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Preço inválido (deve ser > 0); Unidade 'GL' não padronizada
MAT-02266,Alicate Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Preço inválido (deve ser > 0)
MAT-02267,Balde Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02268,Papelão Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02269,Resistor PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02270,Cilindro Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02271,Caixa Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02272,Vedação Inox,REJEITADO,0,0,NCM vazio; Unidade 'RL' não padronizada
MAT-02273,Rebite Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02274,Furadeira Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02275,Anel Inox,REJEITADO,0,0,NCM vazio; Unidade 'GL' não padronizada
MAT-02276,Bota Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02277,Martelo Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Preço inválido (deve ser > 0); Unidade 'L' não padronizada
MAT-02278,Cilindro Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02279,Óleo Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02280,Mangueira Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02281,Prego Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02282,Vedação Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02283,Ácido PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02284,Vassoura Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Preço inválido (deve ser > 0)
MAT-02285,Válvula Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02286,Mangueira PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02287,Pano PVC,REJEITADO,0,0,NCM vazio
MAT-02288,Caneta PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02289,Rebite Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02290,Tomada Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02291,Módulo Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02292,Rolamento Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02293,Parafuso M10 Latão,REJEITADO,0,0,NCM vazio; Unidade 'L' não padronizada
MAT-02294,Spray Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02295,Serra Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02296,detergente Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02297,Grampeador Inox,REJEITADO,0,0,NCM vazio
MAT-02298,Furadeira Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02299,Graxa Latão,REJEITADO,0,0,NCM vazio; Unidade 'L' não padronizada
MAT-02300,Válvula Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02301,Cabo Cobre 4mm²,REJEITADO,0,0,NCM vazio; Unidade 'PCT' não padronizada
MAT-02302,Spray Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02303,Sensor Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Preço inválido (deve ser > 0)
MAT-02304,Correia Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02305,Martelo Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02306,"Tubo 1.1/4"" Aço",REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02307,Conexão Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02308,Registro Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02309,Martelo Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02310,Óculos Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02311,Bucha Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02312,Clips Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02313,Martelo Plástico,REJEITADO,0,0,NCM vazio
MAT-02314,Vedação Alumínio,REJEITADO,0,0,NCM vazio
MAT-02315,Catalisador PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02316,Porca M6 Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02317,Lâmpada Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02318,Etiqueta Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02319,Conexão Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02320,Resistor Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02321,Registro Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02322,Caixa Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02323,Base Aço,REJEITADO,0,0,NCM vazio
MAT-02324,Pasta Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02325,Ácido Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02326,Suporte Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02327,Óleo Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02328,"Tubo 1"" Inox",REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02329,Capacete Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02330,Vassoura Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02331,Eixo Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02332,Eixo Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02333,Conexão Latão,REJEITADO,0,0,NCM vazio
MAT-02334,Plástico Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02335,Capacitor Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02336,Serra Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02337,Vassoura Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02338,Filtro PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02339,Capacitor Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02340,Suporte Alumínio,REJEITADO,0,0,NCM vazio; Unidade 'PCT' não padronizada
MAT-02341,Eixo Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02342,Correia Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02343,Capacitor Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02344,Sensor Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02345,Detergente Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02346,Resistor Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02347,Interruptor Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02348,Rebite Cobre,REJEITADO,0,0,NCM vazio
MAT-02349,Junta Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02350,Óculos Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02351,Porca M16 Inox,REJEITADO,0,0,NCM vazio; Unidade 'M²' não padronizada
MAT-02352,mangueira Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02353,Clipe Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02354,Sensor Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02355,Válvula Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02356,Sensor Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02357,Junta Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02358,Pano Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Preço inválido (deve ser > 0)
MAT-02359,Mangueira Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02360,Pano Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02361,Caixa Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02362,Pasta Aço,REJEITADO,0,0,NCM vazio; Unidade 'L' não padronizada
MAT-02363,Ácido PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02364,Mangueira Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02365,Abraçadeira Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02366,Abraçadeira Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02367,Anel Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Preço inválido (deve ser > 0)
MAT-02368,Anel Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Preço inválido (deve ser > 0)
MAT-02369,Conexão PVC,REJEITADO,0,0,NCM vazio
MAT-02370,Retentor Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02371,Óleo Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02372,Prego Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02373,Balde Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02374,Base Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02375,Caneta Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02376,LED Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02377,Fluido Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02378,Retentor Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02379,abraçadeira Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02380,Óleo Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02381,caneta Cobre,REJEITADO,0,0,NCM vazio
MAT-02382,Presilha Aço,REJEITADO,0,0,NCM vazio; Unidade 'PCT' não padronizada
MAT-02383,Luva M Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02384,Registro em Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Preço inválido (deve ser > 0); Unidade 'L' não padronizada
MAT-02385,Parafuso M12 Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02386,Etiqueta Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02387,Abraçadeira Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02388,"Cabo 2,5mm² Alumínio",REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02389,Fita Latão,REJEITADO,0,0,NCM vazio; Unidade 'PCT' não padronizada
MAT-02390,Retentor Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02391,Fluido Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02392,Junta Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
